Local time,Open,High,Low,Close,Volume
20.12.2020 17:00:00.000 GMT-0500,23389,24089,21932,23122,3.95
21.12.2020 17:00:00.000 GMT-0500,23119,23600,22364,23418,3.94
22.12.2020 17:00:00.000 GMT-0500,23418,24060,22790,23274,4.02
23.12.2020 17:00:00.000 GMT-0500,23274,23536,22625,23382,3.66
24.12.2020 17:00:00.000 GMT-0500,23382,24619,23358,24390,2.71
25.12.2020 17:00:00.000 GMT-0500,24389,26800,24340,26645,2.52
26.12.2020 17:00:00.000 GMT-0500,26657,28357,25779,26347,4.28
27.12.2020 17:00:00.000 GMT-0500,26348,27450,26058,26574,4.35
28.12.2020 17:00:00.000 GMT-0500,26574,27159,25827,26871,4.17
29.12.2020 17:00:00.000 GMT-0500,26871,28976,26870,28887,4.26
30.12.2020 17:00:00.000 GMT-0500,28887,29275,27970,28968,3.51
31.12.2020 17:00:00.000 GMT-0500,28968,28968,28968,28968,0
01.01.2021 17:00:00.000 GMT-0500,29223,33297,29017,31680,3.37
02.01.2021 17:00:00.000 GMT-0500,31654,34773,31437,33567,4.7
03.01.2021 17:00:00.000 GMT-0500,33567,33641,27910,31025,4.98
04.01.2021 17:00:00.000 GMT-0500,31023,34255,29924,33782,5.47
05.01.2021 17:00:00.000 GMT-0500,33759,36511,33353,35918,5.13
06.01.2021 17:00:00.000 GMT-0500,35919,40373,35770,39717,5.66
07.01.2021 17:00:00.000 GMT-0500,39716,41967,36586,40051,5.42
08.01.2021 17:00:00.000 GMT-0500,40054,41423,38765,40849,2.02
09.01.2021 17:00:00.000 GMT-0500,40846,41436,34889,38005,2.38
10.01.2021 17:00:00.000 GMT-0500,38013,39026,30288,33927,5.54
11.01.2021 17:00:00.000 GMT-0500,33971,36588,32482,34664,2.4
12.01.2021 17:00:00.000 GMT-0500,34664,37370,32340,37235,2.25
13.01.2021 17:00:00.000 GMT-0500,37237,40074,36732,38726,2.06
14.01.2021 17:00:00.000 GMT-0500,38720,39650,34384,36236,44894.17
15.01.2021 17:00:00.000 GMT-0500,36234,37919,35524,35918,94128.56
16.01.2021 17:00:00.000 GMT-0500,35918,36816,33832,36485,82073.82
17.01.2021 17:00:00.000 GMT-0500,36546,37405,34755,36206,125384.54
18.01.2021 17:00:00.000 GMT-0500,36206,37830,36054,36456,127534.57
19.01.2021 17:00:00.000 GMT-0500,36456,36765,33383,34882,113758.03
20.01.2021 17:00:00.000 GMT-0500,34878,35647,30959,31182,114972.91
21.01.2021 17:00:00.000 GMT-0500,31186,33831,28778,33302,111774.04
22.01.2021 17:00:00.000 GMT-0500,33301,33603,31416,32345,69480.02
23.01.2021 17:00:00.000 GMT-0500,32342,33059,30935,31888,67653.78
24.01.2021 17:00:00.000 GMT-0500,31889,34856,31655,32656,1.27
25.01.2021 17:00:00.000 GMT-0500,32611,32808,30813,31994,1.44
26.01.2021 17:00:00.000 GMT-0500,31988,32918,29207,30978,1.69
27.01.2021 17:00:00.000 GMT-0500,30977,33315,29876,33224,1.73
28.01.2021 17:00:00.000 GMT-0500,33224,38605,31974,34612,2.02
29.01.2021 17:00:00.000 GMT-0500,34604,35332,32832,34674,0.86
30.01.2021 17:00:00.000 GMT-0500,34674,34771,32184,32549,0.84
31.01.2021 17:00:00.000 GMT-0500,32634,34682,32312,33640,1.55
01.02.2021 17:00:00.000 GMT-0500,33640,35984,33432,35664,1.5
02.02.2021 17:00:00.000 GMT-0500,35663,37432,35382,37272,1.38
03.02.2021 17:00:00.000 GMT-0500,37273,38724,36197,37662,1.97
04.02.2021 17:00:00.000 GMT-0500,37661,38328,36608,37835,1.55
05.02.2021 17:00:00.000 GMT-0500,37834,40936,37698,40068,1
