Local time,Open,High,Low,Close,Volume
26.12.2020 17:00:00.000 GMT-0500,103.423,103.423,103.423,103.423,0
27.12.2020 17:00:00.000 GMT-0500,103.511,103.898,103.405,103.778,79943.09
28.12.2020 17:00:00.000 GMT-0500,103.788,103.830,103.463,103.568,73921.76
29.12.2020 17:00:00.000 GMT-0500,103.571,103.587,102.961,103.183,87016.86
30.12.2020 17:00:00.000 GMT-0500,103.180,103.316,102.996,103.259,72755.11
31.12.2020 17:00:00.000 GMT-0500,103.259,103.259,103.259,103.259,0
01.01.2021 17:00:00.000 GMT-0500,103.259,103.259,103.259,103.259,0
02.01.2021 17:00:00.000 GMT-0500,103.259,103.259,103.259,103.259,0
03.01.2021 17:00:00.000 GMT-0500,103.097,103.316,102.712,103.126,119924.18
04.01.2021 17:00:00.000 GMT-0500,103.100,103.190,102.604,102.708,110367.3
05.01.2021 17:00:00.000 GMT-0500,102.689,103.444,102.591,103.036,149115.47
06.01.2021 17:00:00.000 GMT-0500,103.032,103.957,102.951,103.794,126655.46
07.01.2021 17:00:00.000 GMT-0500,103.796,104.092,103.603,103.885,137334
08.01.2021 17:00:00.000 GMT-0500,103.885,103.885,103.885,103.885,0
09.01.2021 17:00:00.000 GMT-0500,103.885,103.885,103.885,103.885,0
10.01.2021 17:00:00.000 GMT-0500,103.882,104.397,103.881,104.255,102649.41
11.01.2021 17:00:00.000 GMT-0500,104.261,104.332,103.720,103.753,99109.06
12.01.2021 17:00:00.000 GMT-0500,103.752,103.997,103.525,103.878,102945.38
13.01.2021 17:00:00.000 GMT-0500,103.880,104.196,103.563,103.799,113744.05
14.01.2021 17:00:00.000 GMT-0500,103.799,103.912,103.616,103.750,90715.42
15.01.2021 17:00:00.000 GMT-0500,103.750,103.750,103.750,103.750,0
16.01.2021 17:00:00.000 GMT-0500,103.750,103.750,103.750,103.750,0
17.01.2021 17:00:00.000 GMT-0500,103.817,103.931,103.637,103.684,94427.69
18.01.2021 17:00:00.000 GMT-0500,103.686,104.085,103.652,103.899,100988.99
19.01.2021 17:00:00.000 GMT-0500,103.900,103.930,103.445,103.538,88178.12
20.01.2021 17:00:00.000 GMT-0500,103.530,103.668,103.327,103.496,105566.03
21.01.2021 17:00:00.000 GMT-0500,103.506,103.887,103.483,103.727,86603.26
22.01.2021 17:00:00.000 GMT-0500,103.727,103.727,103.727,103.727,0
23.01.2021 17:00:00.000 GMT-0500,103.727,103.727,103.727,103.727,0
24.01.2021 17:00:00.000 GMT-0500,103.781,103.936,103.672,103.745,76440.39
25.01.2021 17:00:00.000 GMT-0500,103.733,103.828,103.554,103.612,70083.12
26.01.2021 17:00:00.000 GMT-0500,103.613,104.200,103.586,104.078,89963.93
27.01.2021 17:00:00.000 GMT-0500,104.073,104.462,104.051,104.229,82017.72
28.01.2021 17:00:00.000 GMT-0500,104.229,104.940,104.216,104.638,102892.97
29.01.2021 17:00:00.000 GMT-0500,104.638,104.638,104.638,104.638,0
30.01.2021 17:00:00.000 GMT-0500,104.638,104.638,104.638,104.638,0
31.01.2021 17:00:00.000 GMT-0500,104.776,105.035,104.608,104.926,69634.14
01.02.2021 17:00:00.000 GMT-0500,104.928,105.173,104.828,104.969,76036.46
02.02.2021 17:00:00.000 GMT-0500,104.970,105.104,104.922,105.029,56651.16
03.02.2021 17:00:00.000 GMT-0500,105.025,105.564,104.975,105.520,66814.15
04.02.2021 17:00:00.000 GMT-0500,105.514,105.769,105.319,105.319,83402.83
05.02.2021 17:00:00.000 GMT-0500,105.319,105.319,105.319,105.319,0
06.02.2021 17:00:00.000 GMT-0500,105.319,105.319,105.319,105.319,0
07.02.2021 17:00:00.000 GMT-0500,105.316,105.671,105.150,105.208,72745.71
08.02.2021 17:00:00.000 GMT-0500,105.207,105.262,104.497,104.563,86974.42
09.02.2021 17:00:00.000 GMT-0500,104.594,104.842,104.408,104.588,82046.74
10.02.2021 17:00:00.000 GMT-0500,104.588,104.804,104.549,104.743,53297.98
11.02.2021 17:00:00.000 GMT-0500,104.709,105.181,104.709,104.909,61631.84
12.02.2021 17:00:00.000 GMT-0500,104.909,104.909,104.909,104.909,0
13.02.2021 17:00:00.000 GMT-0500,104.909,104.909,104.909,104.909,0
14.02.2021 17:00:00.000 GMT-0500,104.891,105.417,104.891,105.368,65360.43
15.02.2021 17:00:00.000 GMT-0500,105.367,106.079,105.179,106.038,75699.29
16.02.2021 17:00:00.000 GMT-0500,106.034,106.224,105.777,105.861,94831.82
17.02.2021 17:00:00.000 GMT-0500,105.864,105.924,105.598,105.702,72736.78
18.02.2021 17:00:00.000 GMT-0500,105.703,105.742,105.240,105.386,74156.36
19.02.2021 17:00:00.000 GMT-0500,105.386,105.386,105.386,105.386,0
20.02.2021 17:00:00.000 GMT-0500,105.386,105.386,105.386,105.386,0
21.02.2021 17:00:00.000 GMT-0500,105.383,105.845,104.983,105.071,82767.32
22.02.2021 17:00:00.000 GMT-0500,105.070,105.429,104.922,105.249,75150.39
23.02.2021 17:00:00.000 GMT-0500,105.217,106.104,105.191,105.873,101330.33
24.02.2021 17:00:00.000 GMT-0500,105.869,106.402,105.839,106.199,140205.89
25.02.2021 17:00:00.000 GMT-0500,106.199,106.692,105.848,106.509,161052.4
26.02.2021 17:00:00.000 GMT-0500,106.509,106.509,106.509,106.509,0
27.02.2021 17:00:00.000 GMT-0500,106.509,106.509,106.509,106.509,0
28.02.2021 17:00:00.000 GMT-0500,106.481,106.888,106.364,106.757,93266.94
01.03.2021 17:00:00.000 GMT-0500,106.761,106.957,106.676,106.684,81166.41
02.03.2021 17:00:00.000 GMT-0500,106.687,107.153,106.673,107.002,94771.92
03.03.2021 17:00:00.000 GMT-0500,106.997,107.986,106.965,107.972,116571.04
04.03.2021 17:00:00.000 GMT-0500,107.972,108.644,107.819,108.329,155030.4
05.03.2021 17:00:00.000 GMT-0500,108.329,108.329,108.329,108.329,0
06.03.2021 17:00:00.000 GMT-0500,108.329,108.329,108.329,108.329,0
07.03.2021 17:00:00.000 GMT-0500,108.313,108.942,108.308,108.866,115876.16
08.03.2021 17:00:00.000 GMT-0500,108.867,109.233,108.415,108.477,131319.35
09.03.2021 17:00:00.000 GMT-0500,108.473,108.919,108.337,108.372,117268.51
10.03.2021 17:00:00.000 GMT-0500,108.369,108.811,108.355,108.499,121166.15
11.03.2021 17:00:00.000 GMT-0500,108.499,109.165,108.491,108.999,114760.82
12.03.2021 17:00:00.000 GMT-0500,108.999,108.999,108.999,108.999,0
13.03.2021 17:00:00.000 GMT-0500,108.999,108.999,108.999,108.999,0
14.03.2021 17:00:00.000 GMT-0400,108.981,109.364,108.914,109.126,105457.34
15.03.2021 17:00:00.000 GMT-0400,109.123,109.287,108.771,108.992,96819.69
16.03.2021 17:00:00.000 GMT-0400,108.990,109.325,108.743,108.834,102925.51
17.03.2021 17:00:00.000 GMT-0400,108.833,109.303,108.624,108.880,130620.84
18.03.2021 17:00:00.000 GMT-0400,108.871,109.128,108.607,108.837,112585.2
19.03.2021 17:00:00.000 GMT-0400,108.837,108.837,108.837,108.837,0
20.03.2021 17:00:00.000 GMT-0400,108.837,108.837,108.837,108.837,0
21.03.2021 17:00:00.000 GMT-0400,108.616,108.955,108.582,108.840,89283.68
22.03.2021 17:00:00.000 GMT-0400,108.838,108.873,108.405,108.579,94838.11
23.03.2021 17:00:00.000 GMT-0400,108.587,108.956,108.450,108.730,90177.71
24.03.2021 17:00:00.000 GMT-0400,108.728,109.236,108.715,109.183,90742.55
25.03.2021 17:00:00.000 GMT-0400,109.183,109.847,109.129,109.613,95186.29
26.03.2021 17:00:00.000 GMT-0400,109.613,109.613,109.613,109.613,0
27.03.2021 17:00:00.000 GMT-0400,109.613,109.613,109.613,109.613,0
28.03.2021 17:00:00.000 GMT-0400,109.717,109.844,109.372,109.803,74854.72
29.03.2021 17:00:00.000 GMT-0400,109.794,110.426,109.740,110.351,86478.13
30.03.2021 17:00:00.000 GMT-0400,110.357,110.965,110.273,110.703,107820.67
31.03.2021 17:00:00.000 GMT-0400,110.708,110.847,110.545,110.604,83978.55
01.04.2021 17:00:00.000 GMT-0400,110.595,110.748,110.373,110.638,94031.09
02.04.2021 17:00:00.000 GMT-0400,110.638,110.638,110.638,110.638,0
03.04.2021 17:00:00.000 GMT-0400,110.638,110.638,110.638,110.638,0
04.04.2021 17:00:00.000 GMT-0400,110.613,110.750,109.959,110.173,56567.64
05.04.2021 17:00:00.000 GMT-0400,110.174,110.551,109.669,109.743,97236.27
06.04.2021 17:00:00.000 GMT-0400,109.745,109.941,109.578,109.849,96489.17
07.04.2021 17:00:00.000 GMT-0400,109.846,109.903,108.997,109.270,93011.73
08.04.2021 17:00:00.000 GMT-0400,109.268,109.960,109.210,109.650,83974.98
09.04.2021 17:00:00.000 GMT-0400,109.650,109.650,109.650,109.650,0
10.04.2021 17:00:00.000 GMT-0400,109.650,109.650,109.650,109.650,0
11.04.2021 17:00:00.000 GMT-0400,109.666,109.770,109.245,109.378,74257.44
12.04.2021 17:00:00.000 GMT-0400,109.384,109.751,109.017,109.059,98183.71
13.04.2021 17:00:00.000 GMT-0400,109.059,109.094,108.751,108.916,84554.03
14.04.2021 17:00:00.000 GMT-0400,108.912,108.968,108.611,108.762,80072.27
15.04.2021 17:00:00.000 GMT-0400,108.762,108.964,108.610,108.750,77676.9
16.04.2021 17:00:00.000 GMT-0400,108.750,108.750,108.750,108.750,0
17.04.2021 17:00:00.000 GMT-0400,108.750,108.750,108.750,108.750,0
18.04.2021 17:00:00.000 GMT-0400,108.768,108.834,108.008,108.153,96632.29
19.04.2021 17:00:00.000 GMT-0400,108.138,108.548,107.970,108.101,98588.63
20.04.2021 17:00:00.000 GMT-0400,108.099,108.280,107.874,108.069,82188.3
21.04.2021 17:00:00.000 GMT-0400,108.055,108.231,107.813,107.962,83414.13
22.04.2021 17:00:00.000 GMT-0400,107.962,108.146,107.476,107.864,87274.26
