Local time,Open,High,Low,Close,Volume
11.07.2023 09:00:00.000 GMT-0400,140.479,140.661,140.387,140.596,13809.88
11.07.2023 09:30:00.000 GMT-0400,140.596,140.941,140.546,140.832,17477.15
11.07.2023 10:00:00.000 GMT-0400,140.832,140.954,140.742,140.762,15482.45
11.07.2023 10:30:00.000 GMT-0400,140.761,140.803,140.590,140.601,14437.78
11.07.2023 11:00:00.000 GMT-0400,140.601,140.700,140.511,140.553,13071
11.07.2023 11:30:00.000 GMT-0400,140.554,140.594,140.482,140.516,7514.91
11.07.2023 12:00:00.000 GMT-0400,140.516,140.564,140.426,140.457,5772.84
11.07.2023 12:30:00.000 GMT-0400,140.456,140.465,140.321,140.332,7636.84
11.07.2023 13:00:00.000 GMT-0400,140.335,140.388,140.299,140.337,5748.51
11.07.2023 13:30:00.000 GMT-0400,140.336,140.389,140.334,140.335,3778.01
11.07.2023 14:00:00.000 GMT-0400,140.335,140.408,140.298,140.408,3517.98
11.07.2023 14:30:00.000 GMT-0400,140.407,140.459,140.405,140.447,2741.59
11.07.2023 15:00:00.000 GMT-0400,140.445,140.479,140.407,140.408,2553.03
11.07.2023 15:30:00.000 GMT-0400,140.408,140.452,140.376,140.383,3071.55
11.07.2023 16:00:00.000 GMT-0400,140.383,140.389,140.341,140.356,1525.39
11.07.2023 16:30:00.000 GMT-0400,140.355,140.380,140.313,140.367,1593.75
11.07.2023 17:00:00.000 GMT-0400,140.355,140.383,140.315,140.339,203.68
11.07.2023 17:30:00.000 GMT-0400,140.339,140.348,140.317,140.348,342.06
11.07.2023 18:00:00.000 GMT-0400,140.339,140.349,140.255,140.277,2299.28
11.07.2023 18:30:00.000 GMT-0400,140.276,140.285,140.206,140.218,3460.55
11.07.2023 19:00:00.000 GMT-0400,140.217,140.286,140.136,140.159,5844.14
11.07.2023 19:30:00.000 GMT-0400,140.158,140.193,140.070,140.120,5954.49
11.07.2023 20:00:00.000 GMT-0400,140.120,140.162,139.766,139.830,17285.61
11.07.2023 20:30:00.000 GMT-0400,139.827,139.860,139.606,139.737,19175.11
11.07.2023 21:00:00.000 GMT-0400,139.736,139.736,139.365,139.484,19100.48
11.07.2023 21:30:00.000 GMT-0400,139.484,139.556,139.411,139.464,11074.81
11.07.2023 22:00:00.000 GMT-0400,139.464,139.746,139.429,139.566,13110.12
11.07.2023 22:30:00.000 GMT-0400,139.565,139.685,139.525,139.593,11791
11.07.2023 23:00:00.000 GMT-0400,139.593,139.644,139.496,139.575,7265.66
11.07.2023 23:30:00.000 GMT-0400,139.575,139.655,139.500,139.653,7800.42
12.07.2023 00:00:00.000 GMT-0400,139.654,139.672,139.525,139.645,8966.52
12.07.2023 00:30:00.000 GMT-0400,139.645,139.650,139.450,139.498,7876.59
12.07.2023 01:00:00.000 GMT-0400,139.498,139.552,139.430,139.539,7257.47
12.07.2023 01:30:00.000 GMT-0400,139.539,139.603,139.414,139.492,7012.6
12.07.2023 02:00:00.000 GMT-0400,139.491,139.538,139.309,139.362,9539.32
12.07.2023 02:30:00.000 GMT-0400,139.363,139.480,139.320,139.444,10237.96
12.07.2023 03:00:00.000 GMT-0400,139.443,139.699,139.372,139.634,15919.6
12.07.2023 03:30:00.000 GMT-0400,139.634,139.755,139.567,139.568,16442.18
12.07.2023 04:00:00.000 GMT-0400,139.568,139.707,139.534,139.628,10390.6
12.07.2023 04:30:00.000 GMT-0400,139.628,139.733,139.556,139.603,8501.03
12.07.2023 05:00:00.000 GMT-0400,139.602,139.726,139.596,139.663,6855.25
12.07.2023 05:30:00.000 GMT-0400,139.663,139.703,139.614,139.643,6087.37
12.07.2023 06:00:00.000 GMT-0400,139.642,139.693,139.610,139.635,4365.87
12.07.2023 06:30:00.000 GMT-0400,139.633,139.673,139.538,139.546,3674.51
12.07.2023 07:00:00.000 GMT-0400,139.545,139.590,139.499,139.590,2958.7
12.07.2023 07:30:00.000 GMT-0400,139.593,139.599,139.459,139.518,6419.73
12.07.2023 08:00:00.000 GMT-0400,139.517,139.641,139.510,139.519,12678.01
12.07.2023 08:30:00.000 GMT-0400,139.519,139.554,138.769,139.271,42844.27
12.07.2023 09:00:00.000 GMT-0400,139.269,139.361,139.071,139.100,30767.34
12.07.2023 09:30:00.000 GMT-0400,139.099,139.141,138.810,138.816,27881.52
12.07.2023 10:00:00.000 GMT-0400,138.821,138.991,138.510,138.704,22811.31
12.07.2023 10:30:00.000 GMT-0400,138.703,138.735,138.377,138.432,22113.83
12.07.2023 11:00:00.000 GMT-0400,138.431,138.545,138.312,138.332,18245.91
12.07.2023 11:30:00.000 GMT-0400,138.332,138.390,138.156,138.214,13203.1
12.07.2023 12:00:00.000 GMT-0400,138.214,138.386,138.197,138.353,7625.68
12.07.2023 12:30:00.000 GMT-0400,138.354,138.485,138.309,138.402,5298.05
12.07.2023 13:00:00.000 GMT-0400,138.404,138.488,138.350,138.473,6728.07
12.07.2023 13:30:00.000 GMT-0400,138.471,138.484,138.308,138.324,4858.29
12.07.2023 14:00:00.000 GMT-0400,138.322,138.401,138.298,138.391,4774.36
12.07.2023 14:30:00.000 GMT-0400,138.391,138.391,138.262,138.320,5358.61
12.07.2023 15:00:00.000 GMT-0400,138.319,138.408,138.287,138.393,4245.46
12.07.2023 15:30:00.000 GMT-0400,138.393,138.470,138.368,138.453,4292.96
12.07.2023 16:00:00.000 GMT-0400,138.456,138.516,138.446,138.499,2194.74
12.07.2023 16:30:00.000 GMT-0400,138.497,138.554,138.459,138.459,3462.46
12.07.2023 17:00:00.000 GMT-0400,138.458,138.458,138.377,138.402,507.75
12.07.2023 17:30:00.000 GMT-0400,138.411,138.453,138.389,138.409,453.59
12.07.2023 18:00:00.000 GMT-0400,138.410,138.461,138.383,138.395,4066.19
12.07.2023 18:30:00.000 GMT-0400,138.394,138.443,138.330,138.373,2689.01
12.07.2023 19:00:00.000 GMT-0400,138.372,138.432,138.319,138.350,2705.49
12.07.2023 19:30:00.000 GMT-0400,138.351,138.437,138.287,138.324,2436.08
12.07.2023 20:00:00.000 GMT-0400,138.324,138.391,138.069,138.223,14412.1
12.07.2023 20:30:00.000 GMT-0400,138.223,138.575,138.223,138.544,16523.59
